ClientInternal,Provider,QuoteType,Field,EffectiveAt,Value,Unit
IBOR-3887,Client,Price,mid,2025-05-25,0.54,HKD
IBOR-DGXX,Client,Price,mid,2024-01-01,2.79,USD
IBOR-DGXX,Client,Price,mid,2024-01-31,2.71,USD
IBOR-DGXX,Client,Price,mid,2024-03-01,2.64,USD
IBOR-DGXX,Client,Price,mid,2024-03-31,2.91,USD
IBOR-DGXX,Client,Price,mid,2024-04-30,2.87,USD
IBOR-DGXX,Client,Price,mid,2024-05-30,2.71,USD
IBOR-DGXX,Client,Price,mid,2024-06-29,2.95,USD
IBOR-DGXX,Client,Price,mid,2024-07-29,2.76,USD
IBOR-DGXX,Client,Price,mid,2024-08-28,2.88,USD
IBOR-DGXX,Client,Price,mid,2024-09-27,2.84,USD
IBOR-DGXX,Client,Price,mid,2024-10-27,2.92,USD
IBOR-DGXX,Client,Price,mid,2024-11-26,2.92,USD
IBOR-DGXX,Client,Price,mid,2024-12-26,2.97,USD
IBOR-DGXX,Client,Price,mid,2025-01-25,3.13,USD
IBOR-DGXX,Client,Price,mid,2025-02-24,3.11,USD
IBOR-DGXX,Client,Price,mid,2025-03-26,3.17,USD
IBOR-DGXX,Client,Price,mid,2025-04-25,3.24,USD
IBOR-DGXX,Client,Price,mid,2025-05-25,3.13,USD
IBOR-BKKT,Client,Price,mid,2024-01-01,7.31,USD
IBOR-BKKT,Client,Price,mid,2024-01-31,7.5,USD
IBOR-BKKT,Client,Price,mid,2024-03-01,7.88,USD
IBOR-BKKT,Client,Price,mid,2024-03-31,7.74,USD
IBOR-BKKT,Client,Price,mid,2024-04-30,7.93,USD
IBOR-BKKT,Client,Price,mid,2024-05-30,7.91,USD
IBOR-BKKT,Client,Price,mid,2024-06-29,7.99,USD
IBOR-BKKT,Client,Price,mid,2024-07-29,7.33,USD
IBOR-BKKT,Client,Price,mid,2024-08-28,8.09,USD
IBOR-BKKT,Client,Price,mid,2024-09-27,7.99,USD
IBOR-BKKT,Client,Price,mid,2024-10-27,8.02,USD
IBOR-BKKT,Client,Price,mid,2024-11-26,7.94,USD
IBOR-BKKT,Client,Price,mid,2024-12-26,8.04,USD
IBOR-BKKT,Client,Price,mid,2025-01-25,8.33,USD
IBOR-BKKT,Client,Price,mid,2025-02-24,8.51,USD
IBOR-BKKT,Client,Price,mid,2025-03-26,7.98,USD
IBOR-BKKT,Client,Price,mid,2025-04-25,8.49,USD
IBOR-BKKT,Client,Price,mid,2025-05-25,8.36,USD
IBOR-GEMI,Client,Price,mid,2024-01-01,3.67,USD
IBOR-GEMI,Client,Price,mid,2024-01-31,3.89,USD
IBOR-GEMI,Client,Price,mid,2024-03-01,3.83,USD
IBOR-GEMI,Client,Price,mid,2024-03-31,3.82,USD
IBOR-GEMI,Client,Price,mid,2024-04-30,3.85,USD
IBOR-GEMI,Client,Price,mid,2024-05-30,4.02,USD
IBOR-GEMI,Client,Price,mid,2024-06-29,4.02,USD
IBOR-GEMI,Client,Price,mid,2024-07-29,3.91,USD
IBOR-GEMI,Client,Price,mid,2024-08-28,3.98,USD
IBOR-GEMI,Client,Price,mid,2024-09-27,4.11,USD
IBOR-GEMI,Client,Price,mid,2024-10-27,4.23,USD
IBOR-GEMI,Client,Price,mid,2024-11-26,4.07,USD
IBOR-GEMI,Client,Price,mid,2024-12-26,4.31,USD
IBOR-GEMI,Client,Price,mid,2025-01-25,4.17,USD
IBOR-GEMI,Client,Price,mid,2025-02-24,4.69,USD
IBOR-GEMI,Client,Price,mid,2025-03-26,4.23,USD
IBOR-GEMI,Client,Price,mid,2025-04-25,4.29,USD
IBOR-GEMI,Client,Price,mid,2025-05-25,4.46,USD
IBOR-NB2,Client,Price,mid,2024-01-01,11.44,EUR
IBOR-NB2,Client,Price,mid,2024-01-31,12.28,EUR
IBOR-NB2,Client,Price,mid,2024-03-01,12.8,EUR
IBOR-NB2,Client,Price,mid,2024-03-31,12.0,EUR
IBOR-NB2,Client,Price,mid,2024-04-30,12.35,EUR
IBOR-NB2,Client,Price,mid,2024-05-30,12.18,EUR
IBOR-NB2,Client,Price,mid,2024-06-29,12.51,EUR
IBOR-NB2,Client,Price,mid,2024-07-29,13.22,EUR
IBOR-NB2,Client,Price,mid,2024-08-28,13.11,EUR
IBOR-NB2,Client,Price,mid,2024-09-27,12.48,EUR
IBOR-NB2,Client,Price,mid,2024-10-27,13.62,EUR
IBOR-NB2,Client,Price,mid,2024-11-26,13.57,EUR
IBOR-NB2,Client,Price,mid,2024-12-26,13.41,EUR
IBOR-NB2,Client,Price,mid,2025-01-25,13.05,EUR
IBOR-NB2,Client,Price,mid,2025-02-24,13.46,EUR
IBOR-NB2,Client,Price,mid,2025-03-26,13.22,EUR
IBOR-NB2,Client,Price,mid,2025-04-25,13.86,EUR
IBOR-NB2,Client,Price,mid,2025-05-25,13.65,EUR
IBOR-ABTC,Client,Price,mid,2024-01-01,0.92,USD
IBOR-ABTC,Client,Price,mid,2024-01-31,1.04,USD
IBOR-ABTC,Client,Price,mid,2024-03-01,1.02,USD
IBOR-ABTC,Client,Price,mid,2024-03-31,1.06,USD
IBOR-ABTC,Client,Price,mid,2024-04-30,1.03,USD
IBOR-ABTC,Client,Price,mid,2024-05-30,1.05,USD
IBOR-ABTC,Client,Price,mid,2024-06-29,1.09,USD
IBOR-ABTC,Client,Price,mid,2024-07-29,1.08,USD
IBOR-ABTC,Client,Price,mid,2024-08-28,1.08,USD
IBOR-ABTC,Client,Price,mid,2024-09-27,1.2,USD
IBOR-ABTC,Client,Price,mid,2024-10-27,1.09,USD
IBOR-ABTC,Client,Price,mid,2024-11-26,1.11,USD
IBOR-ABTC,Client,Price,mid,2024-12-26,1.17,USD
IBOR-ABTC,Client,Price,mid,2025-01-25,1.09,USD
IBOR-ABTC,Client,Price,mid,2025-02-24,1.09,USD
IBOR-ABTC,Client,Price,mid,2025-03-26,1.09,USD
IBOR-ABTC,Client,Price,mid,2025-04-25,1.17,USD
IBOR-ABTC,Client,Price,mid,2025-05-25,1.18,USD
IBOR-CD,Client,Price,mid,2024-01-01,4.36,USD
IBOR-CD,Client,Price,mid,2024-01-31,4.09,USD
IBOR-CD,Client,Price,mid,2024-03-01,4.48,USD
IBOR-CD,Client,Price,mid,2024-03-31,4.55,USD
IBOR-CD,Client,Price,mid,2024-04-30,4.4,USD
IBOR-CD,Client,Price,mid,2024-05-30,4.46,USD
IBOR-CD,Client,Price,mid,2024-06-29,4.6,USD
IBOR-CD,Client,Price,mid,2024-07-29,4.6,USD
IBOR-CD,Client,Price,mid,2024-08-28,4.68,USD
IBOR-CD,Client,Price,mid,2024-09-27,4.46,USD
IBOR-CD,Client,Price,mid,2024-10-27,4.64,USD
IBOR-CD,Client,Price,mid,2024-11-26,4.53,USD
IBOR-CD,Client,Price,mid,2024-12-26,4.84,USD
IBOR-CD,Client,Price,mid,2025-01-25,4.87,USD
IBOR-CD,Client,Price,mid,2025-02-24,4.82,USD
IBOR-CD,Client,Price,mid,2025-03-26,4.92,USD
IBOR-CD,Client,Price,mid,2025-04-25,4.68,USD
IBOR-CD,Client,Price,mid,2025-05-25,5.09,USD
IBOR-CANG,Client,Price,mid,2024-01-01,0.37,USD
IBOR-CANG,Client,Price,mid,2024-01-31,0.38,USD
IBOR-CANG,Client,Price,mid,2024-03-01,0.4,USD
IBOR-CANG,Client,Price,mid,2024-03-31,0.38,USD
IBOR-CANG,Client,Price,mid,2024-04-30,0.4,USD
IBOR-CANG,Client,Price,mid,2024-05-30,0.39,USD
IBOR-CANG,Client,Price,mid,2024-06-29,0.4,USD
IBOR-CANG,Client,Price,mid,2024-07-29,0.41,USD
IBOR-CANG,Client,Price,mid,2024-08-28,0.39,USD
IBOR-CANG,Client,Price,mid,2024-09-27,0.41,USD
IBOR-CANG,Client,Price,mid,2024-10-27,0.41,USD
IBOR-CANG,Client,Price,mid,2024-11-26,0.43,USD
IBOR-CANG,Client,Price,mid,2024-12-26,0.42,USD
IBOR-CANG,Client,Price,mid,2025-01-25,0.42,USD
IBOR-CANG,Client,Price,mid,2025-02-24,0.43,USD
IBOR-CANG,Client,Price,mid,2025-03-26,0.43,USD
IBOR-CANG,Client,Price,mid,2025-04-25,0.42,USD
IBOR-CANG,Client,Price,mid,2025-05-25,0.43,USD
IBOR-TSM,Client,Price,mid,2024-01-01,348.41,USD
IBOR-TSM,Client,Price,mid,2024-01-31,335.66,USD
IBOR-TSM,Client,Price,mid,2024-03-01,329.78,USD
IBOR-TSM,Client,Price,mid,2024-03-31,351.72,USD
IBOR-TSM,Client,Price,mid,2024-04-30,324.75,USD
IBOR-TSM,Client,Price,mid,2024-05-30,324.88,USD
IBOR-TSM,Client,Price,mid,2024-06-29,353.06,USD
IBOR-TSM,Client,Price,mid,2024-07-29,358.51,USD
IBOR-TSM,Client,Price,mid,2024-08-28,362.24,USD
IBOR-TSM,Client,Price,mid,2024-09-27,352.41,USD
IBOR-TSM,Client,Price,mid,2024-10-27,364.41,USD
IBOR-TSM,Client,Price,mid,2024-11-26,352.99,USD
IBOR-TSM,Client,Price,mid,2024-12-26,375.31,USD
IBOR-TSM,Client,Price,mid,2025-01-25,356.98,USD
IBOR-TSM,Client,Price,mid,2025-02-24,377.51,USD
IBOR-TSM,Client,Price,mid,2025-03-26,385.61,USD
IBOR-TSM,Client,Price,mid,2025-04-25,365.13,USD
IBOR-TSM,Client,Price,mid,2025-05-25,382.92,USD
IBOR-TSEM,Client,Price,mid,2024-01-01,169.09,USD
IBOR-TSEM,Client,Price,mid,2024-01-31,175.12,USD
IBOR-TSEM,Client,Price,mid,2024-03-01,159.01,USD
IBOR-TSEM,Client,Price,mid,2024-03-31,171.33,USD
IBOR-TSEM,Client,Price,mid,2024-04-30,163.79,USD
IBOR-TSEM,Client,Price,mid,2024-05-30,164.77,USD
IBOR-TSEM,Client,Price,mid,2024-06-29,183.46,USD
IBOR-TSEM,Client,Price,mid,2024-07-29,179.69,USD
IBOR-TSEM,Client,Price,mid,2024-08-28,172.75,USD
IBOR-TSEM,Client,Price,mid,2024-09-27,180.31,USD
IBOR-TSEM,Client,Price,mid,2024-10-27,184.37,USD
IBOR-TSEM,Client,Price,mid,2024-11-26,183.31,USD
IBOR-TSEM,Client,Price,mid,2024-12-26,196.92,USD
IBOR-TSEM,Client,Price,mid,2025-01-25,189.0,USD
IBOR-TSEM,Client,Price,mid,2025-02-24,169.72,USD
IBOR-TSEM,Client,Price,mid,2025-03-26,187.03,USD
IBOR-TSEM,Client,Price,mid,2025-04-25,186.05,USD
IBOR-TSEM,Client,Price,mid,2025-05-25,190.75,USD
IBOR-3017,Client,Price,mid,2024-01-01,75.02,TWD
IBOR-3017,Client,Price,mid,2024-01-31,74.0,TWD
IBOR-3017,Client,Price,mid,2024-03-01,73.59,TWD
IBOR-3017,Client,Price,mid,2024-03-31,80.8,TWD
IBOR-3017,Client,Price,mid,2024-04-30,79.51,TWD
IBOR-3017,Client,Price,mid,2024-05-30,76.89,TWD
IBOR-3017,Client,Price,mid,2024-06-29,81.2,TWD
IBOR-3017,Client,Price,mid,2024-07-29,81.92,TWD
IBOR-3017,Client,Price,mid,2024-08-28,84.22,TWD
IBOR-3017,Client,Price,mid,2024-09-27,78.81,TWD
IBOR-3017,Client,Price,mid,2024-10-27,84.4,TWD
IBOR-3017,Client,Price,mid,2024-11-26,81.47,TWD
IBOR-3017,Client,Price,mid,2024-12-26,86.87,TWD
IBOR-3017,Client,Price,mid,2025-01-25,84.03,TWD
IBOR-3017,Client,Price,mid,2025-02-24,79.27,TWD
IBOR-3017,Client,Price,mid,2025-03-26,86.11,TWD
IBOR-3017,Client,Price,mid,2025-04-25,82.03,TWD
IBOR-3017,Client,Price,mid,2025-05-25,86.91,TWD
IBOR-LITE,Client,Price,mid,2024-01-01,671.28,USD
IBOR-LITE,Client,Price,mid,2024-01-31,669.73,USD
IBOR-LITE,Client,Price,mid,2024-03-01,650.55,USD
IBOR-LITE,Client,Price,mid,2024-03-31,665.96,USD
IBOR-LITE,Client,Price,mid,2024-04-30,678.99,USD
IBOR-LITE,Client,Price,mid,2024-05-30,699.75,USD
IBOR-LITE,Client,Price,mid,2024-06-29,742.82,USD
IBOR-LITE,Client,Price,mid,2024-07-29,735.66,USD
IBOR-LITE,Client,Price,mid,2024-08-28,714.21,USD
IBOR-LITE,Client,Price,mid,2024-09-27,762.26,USD
IBOR-LITE,Client,Price,mid,2024-10-27,706.13,USD
IBOR-LITE,Client,Price,mid,2024-11-26,761.47,USD
IBOR-LITE,Client,Price,mid,2024-12-26,747.64,USD
IBOR-LITE,Client,Price,mid,2025-01-25,764.01,USD
IBOR-LITE,Client,Price,mid,2025-02-24,780.15,USD
IBOR-LITE,Client,Price,mid,2025-03-26,755.45,USD
IBOR-LITE,Client,Price,mid,2025-04-25,797.2,USD
IBOR-LITE,Client,Price,mid,2025-05-25,784.55,USD
IBOR-FN,Client,Price,mid,2024-01-01,588.22,USD
IBOR-FN,Client,Price,mid,2024-01-31,541.57,USD
IBOR-FN,Client,Price,mid,2024-03-01,576.99,USD
IBOR-FN,Client,Price,mid,2024-03-31,570.4,USD
IBOR-FN,Client,Price,mid,2024-04-30,540.87,USD
IBOR-FN,Client,Price,mid,2024-05-30,594.68,USD
IBOR-FN,Client,Price,mid,2024-06-29,553.68,USD
IBOR-FN,Client,Price,mid,2024-07-29,536.58,USD
IBOR-FN,Client,Price,mid,2024-08-28,600.92,USD
IBOR-FN,Client,Price,mid,2024-09-27,610.36,USD
IBOR-FN,Client,Price,mid,2024-10-27,596.22,USD
IBOR-FN,Client,Price,mid,2024-11-26,595.54,USD
IBOR-FN,Client,Price,mid,2024-12-26,636.15,USD
IBOR-FN,Client,Price,mid,2025-01-25,624.79,USD
IBOR-FN,Client,Price,mid,2025-02-24,603.93,USD
IBOR-FN,Client,Price,mid,2025-03-26,635.79,USD
IBOR-FN,Client,Price,mid,2025-04-25,603.32,USD
IBOR-FN,Client,Price,mid,2025-05-25,621.73,USD
IBOR-2383,Client,Price,mid,2024-01-01,113.64,TWD
IBOR-2383,Client,Price,mid,2024-01-31,110.01,TWD
IBOR-2383,Client,Price,mid,2024-03-01,115.42,TWD
IBOR-2383,Client,Price,mid,2024-03-31,126.58,TWD
IBOR-2383,Client,Price,mid,2024-04-30,118.07,TWD
IBOR-2383,Client,Price,mid,2024-05-30,121.51,TWD
IBOR-2383,Client,Price,mid,2024-06-29,120.12,TWD
IBOR-2383,Client,Price,mid,2024-07-29,129.72,TWD
IBOR-2383,Client,Price,mid,2024-08-28,127.27,TWD
IBOR-2383,Client,Price,mid,2024-09-27,130.47,TWD
IBOR-2383,Client,Price,mid,2024-10-27,129.14,TWD
IBOR-2383,Client,Price,mid,2024-11-26,125.86,TWD
IBOR-2383,Client,Price,mid,2024-12-26,127.84,TWD
IBOR-2383,Client,Price,mid,2025-01-25,136.54,TWD
IBOR-2383,Client,Price,mid,2025-02-24,133.97,TWD
IBOR-2383,Client,Price,mid,2025-03-26,138.59,TWD
IBOR-2383,Client,Price,mid,2025-04-25,123.35,TWD
IBOR-2383,Client,Price,mid,2025-05-25,142.31,TWD
IBOR-MPWR,Client,Price,mid,2024-01-01,1256.18,USD
IBOR-MPWR,Client,Price,mid,2024-01-31,1389.05,USD
IBOR-MPWR,Client,Price,mid,2024-03-01,1280.49,USD
IBOR-MPWR,Client,Price,mid,2024-03-31,1317.35,USD
IBOR-MPWR,Client,Price,mid,2024-04-30,1358.4,USD
IBOR-MPWR,Client,Price,mid,2024-05-30,1301.62,USD
IBOR-MPWR,Client,Price,mid,2024-06-29,1393.05,USD
IBOR-MPWR,Client,Price,mid,2024-07-29,1337.09,USD
IBOR-MPWR,Client,Price,mid,2024-08-28,1436.91,USD
IBOR-MPWR,Client,Price,mid,2024-09-27,1427.07,USD
IBOR-MPWR,Client,Price,mid,2024-10-27,1426.17,USD
IBOR-MPWR,Client,Price,mid,2024-11-26,1383.66,USD
IBOR-MPWR,Client,Price,mid,2024-12-26,1419.37,USD
IBOR-MPWR,Client,Price,mid,2025-01-25,1454.94,USD
IBOR-MPWR,Client,Price,mid,2025-02-24,1362.19,USD
IBOR-MPWR,Client,Price,mid,2025-03-26,1441.58,USD
IBOR-MPWR,Client,Price,mid,2025-04-25,1521.34,USD
IBOR-MPWR,Client,Price,mid,2025-05-25,1434.32,USD
IBOR-3661,Client,Price,mid,2024-01-01,112.77,TWD
IBOR-3661,Client,Price,mid,2024-01-31,106.56,TWD
IBOR-3661,Client,Price,mid,2024-03-01,111.25,TWD
IBOR-3661,Client,Price,mid,2024-03-31,106.7,TWD
IBOR-3661,Client,Price,mid,2024-04-30,113.97,TWD
IBOR-3661,Client,Price,mid,2024-05-30,114.95,TWD
IBOR-3661,Client,Price,mid,2024-06-29,118.57,TWD
IBOR-3661,Client,Price,mid,2024-07-29,120.46,TWD
IBOR-3661,Client,Price,mid,2024-08-28,121.14,TWD
IBOR-3661,Client,Price,mid,2024-09-27,118.22,TWD
IBOR-3661,Client,Price,mid,2024-10-27,113.81,TWD
IBOR-3661,Client,Price,mid,2024-11-26,124.58,TWD
IBOR-3661,Client,Price,mid,2024-12-26,115.63,TWD
IBOR-3661,Client,Price,mid,2025-01-25,119.98,TWD
IBOR-3661,Client,Price,mid,2025-02-24,125.52,TWD
IBOR-3661,Client,Price,mid,2025-03-26,125.46,TWD
IBOR-3661,Client,Price,mid,2025-04-25,130.89,TWD
IBOR-3661,Client,Price,mid,2025-05-25,125.87,TWD
IBOR-6857,Client,Price,mid,2024-01-01,148.89,JPY
IBOR-6857,Client,Price,mid,2024-01-31,158.34,JPY
IBOR-6857,Client,Price,mid,2024-03-01,162.41,JPY
IBOR-6857,Client,Price,mid,2024-03-31,161.03,JPY
IBOR-6857,Client,Price,mid,2024-04-30,172.43,JPY
IBOR-6857,Client,Price,mid,2024-05-30,164.71,JPY
IBOR-6857,Client,Price,mid,2024-06-29,159.62,JPY
IBOR-6857,Client,Price,mid,2024-07-29,171.8,JPY
IBOR-6857,Client,Price,mid,2024-08-28,164.33,JPY
IBOR-6857,Client,Price,mid,2024-09-27,181.8,JPY
IBOR-6857,Client,Price,mid,2024-10-27,175.36,JPY
IBOR-6857,Client,Price,mid,2024-11-26,167.56,JPY
IBOR-6857,Client,Price,mid,2024-12-26,182.99,JPY
IBOR-6857,Client,Price,mid,2025-01-25,191.75,JPY
IBOR-6857,Client,Price,mid,2025-02-24,168.86,JPY
IBOR-6857,Client,Price,mid,2025-03-26,186.66,JPY
IBOR-6857,Client,Price,mid,2025-04-25,185.87,JPY
IBOR-6857,Client,Price,mid,2025-05-25,185.7,JPY
IBOR-CLS,Client,Price,mid,2024-01-01,311.03,USD
IBOR-CLS,Client,Price,mid,2024-01-31,315.66,USD
IBOR-CLS,Client,Price,mid,2024-03-01,305.82,USD
IBOR-CLS,Client,Price,mid,2024-03-31,331.65,USD
IBOR-CLS,Client,Price,mid,2024-04-30,304.72,USD
IBOR-CLS,Client,Price,mid,2024-05-30,343.62,USD
IBOR-CLS,Client,Price,mid,2024-06-29,341.96,USD
IBOR-CLS,Client,Price,mid,2024-07-29,315.53,USD
IBOR-CLS,Client,Price,mid,2024-08-28,331.35,USD
IBOR-CLS,Client,Price,mid,2024-09-27,349.82,USD
IBOR-CLS,Client,Price,mid,2024-10-27,332.11,USD
IBOR-CLS,Client,Price,mid,2024-11-26,338.69,USD
IBOR-CLS,Client,Price,mid,2024-12-26,339.1,USD
IBOR-CLS,Client,Price,mid,2025-01-25,359.14,USD
IBOR-CLS,Client,Price,mid,2025-02-24,342.9,USD
IBOR-CLS,Client,Price,mid,2025-03-26,352.39,USD
IBOR-CLS,Client,Price,mid,2025-04-25,361.37,USD
IBOR-CLS,Client,Price,mid,2025-05-25,356.28,USD
IBOR-VRT,Client,Price,mid,2024-01-01,251.35,USD
IBOR-VRT,Client,Price,mid,2024-01-31,249.54,USD
IBOR-VRT,Client,Price,mid,2024-03-01,250.47,USD
IBOR-VRT,Client,Price,mid,2024-03-31,256.1,USD
IBOR-VRT,Client,Price,mid,2024-04-30,253.7,USD
IBOR-VRT,Client,Price,mid,2024-05-30,265.33,USD
IBOR-VRT,Client,Price,mid,2024-06-29,277.27,USD
IBOR-VRT,Client,Price,mid,2024-07-29,277.56,USD
IBOR-VRT,Client,Price,mid,2024-08-28,272.05,USD
IBOR-VRT,Client,Price,mid,2024-09-27,272.84,USD
IBOR-VRT,Client,Price,mid,2024-10-27,275.6,USD
IBOR-VRT,Client,Price,mid,2024-11-26,274.54,USD
IBOR-VRT,Client,Price,mid,2024-12-26,278.47,USD
IBOR-VRT,Client,Price,mid,2025-01-25,298.86,USD
IBOR-VRT,Client,Price,mid,2025-02-24,282.01,USD
IBOR-VRT,Client,Price,mid,2025-03-26,297.56,USD
IBOR-VRT,Client,Price,mid,2025-04-25,294.29,USD
IBOR-VRT,Client,Price,mid,2025-05-25,324.71,USD
IBOR-2308,Client,Price,mid,2024-01-01,53.69,TWD
IBOR-2308,Client,Price,mid,2024-01-31,58.28,TWD
IBOR-2308,Client,Price,mid,2024-03-01,57.77,TWD
IBOR-2308,Client,Price,mid,2024-03-31,57.45,TWD
IBOR-2308,Client,Price,mid,2024-04-30,60.21,TWD
IBOR-2308,Client,Price,mid,2024-05-30,60.45,TWD
IBOR-2308,Client,Price,mid,2024-06-29,58.53,TWD
IBOR-2308,Client,Price,mid,2024-07-29,62.12,TWD
IBOR-2308,Client,Price,mid,2024-08-28,62.61,TWD
IBOR-2308,Client,Price,mid,2024-09-27,65.03,TWD
IBOR-2308,Client,Price,mid,2024-10-27,61.71,TWD
IBOR-2308,Client,Price,mid,2024-11-26,66.48,TWD
IBOR-2308,Client,Price,mid,2024-12-26,63.67,TWD
IBOR-2308,Client,Price,mid,2025-01-25,60.63,TWD
IBOR-2308,Client,Price,mid,2025-02-24,66.25,TWD
IBOR-2308,Client,Price,mid,2025-03-26,65.59,TWD
IBOR-2308,Client,Price,mid,2025-04-25,64.53,TWD
IBOR-2308,Client,Price,mid,2025-05-25,68.77,TWD
IBOR-ENR,Client,Price,mid,2024-01-01,169.19,EUR
IBOR-ENR,Client,Price,mid,2024-01-31,179.92,EUR
IBOR-ENR,Client,Price,mid,2024-03-01,174.93,EUR
IBOR-ENR,Client,Price,mid,2024-03-31,181.67,EUR
IBOR-ENR,Client,Price,mid,2024-04-30,182.93,EUR
IBOR-ENR,Client,Price,mid,2024-05-30,183.36,EUR
IBOR-ENR,Client,Price,mid,2024-06-29,175.91,EUR
IBOR-ENR,Client,Price,mid,2024-07-29,189.45,EUR
IBOR-ENR,Client,Price,mid,2024-08-28,185.68,EUR
IBOR-ENR,Client,Price,mid,2024-09-27,199.4,EUR
IBOR-ENR,Client,Price,mid,2024-10-27,191.83,EUR
IBOR-ENR,Client,Price,mid,2024-11-26,195.17,EUR
IBOR-ENR,Client,Price,mid,2024-12-26,187.65,EUR
IBOR-ENR,Client,Price,mid,2025-01-25,191.52,EUR
IBOR-ENR,Client,Price,mid,2025-02-24,196.26,EUR
IBOR-ENR,Client,Price,mid,2025-03-26,190.25,EUR
IBOR-ENR,Client,Price,mid,2025-04-25,191.94,EUR
IBOR-ENR,Client,Price,mid,2025-05-25,200.07,EUR
IBOR-WDC,Client,Price,mid,2024-01-01,331.43,USD
IBOR-WDC,Client,Price,mid,2024-01-31,337.97,USD
IBOR-WDC,Client,Price,mid,2024-03-01,351.96,USD
IBOR-WDC,Client,Price,mid,2024-03-31,337.42,USD
IBOR-WDC,Client,Price,mid,2024-04-30,353.36,USD
IBOR-WDC,Client,Price,mid,2024-05-30,346.94,USD
IBOR-WDC,Client,Price,mid,2024-06-29,349.62,USD
IBOR-WDC,Client,Price,mid,2024-07-29,358.16,USD
IBOR-WDC,Client,Price,mid,2024-08-28,334.15,USD
IBOR-WDC,Client,Price,mid,2024-09-27,362.44,USD
IBOR-WDC,Client,Price,mid,2024-10-27,357.44,USD
IBOR-WDC,Client,Price,mid,2024-11-26,357.28,USD
IBOR-WDC,Client,Price,mid,2024-12-26,349.31,USD
IBOR-WDC,Client,Price,mid,2025-01-25,369.5,USD
IBOR-WDC,Client,Price,mid,2025-02-24,355.94,USD
IBOR-WDC,Client,Price,mid,2025-03-26,391.42,USD
IBOR-WDC,Client,Price,mid,2025-04-25,381.67,USD
IBOR-WDC,Client,Price,mid,2025-05-25,368.0,USD
IBOR-MTSI,Client,Price,mid,2024-01-01,220.4,USD
IBOR-MTSI,Client,Price,mid,2024-01-31,234.0,USD
IBOR-MTSI,Client,Price,mid,2024-03-01,225.46,USD
IBOR-MTSI,Client,Price,mid,2024-03-31,230.17,USD
IBOR-MTSI,Client,Price,mid,2024-04-30,231.68,USD
IBOR-MTSI,Client,Price,mid,2024-05-30,235.81,USD
IBOR-MTSI,Client,Price,mid,2024-06-29,225.5,USD
IBOR-MTSI,Client,Price,mid,2024-07-29,240.9,USD
IBOR-MTSI,Client,Price,mid,2024-08-28,239.03,USD
IBOR-MTSI,Client,Price,mid,2024-09-27,269.23,USD
IBOR-MTSI,Client,Price,mid,2024-10-27,246.21,USD
IBOR-MTSI,Client,Price,mid,2024-11-26,246.49,USD
IBOR-MTSI,Client,Price,mid,2024-12-26,260.21,USD
IBOR-MTSI,Client,Price,mid,2025-01-25,253.3,USD
IBOR-MTSI,Client,Price,mid,2025-02-24,258.78,USD
IBOR-MTSI,Client,Price,mid,2025-03-26,252.0,USD
IBOR-MTSI,Client,Price,mid,2025-04-25,273.58,USD
IBOR-MTSI,Client,Price,mid,2025-05-25,258.4,USD
IBOR-AAOI,Client,Price,mid,2024-01-01,118.22,USD
IBOR-AAOI,Client,Price,mid,2024-01-31,122.48,USD
IBOR-AAOI,Client,Price,mid,2024-03-01,117.7,USD
IBOR-AAOI,Client,Price,mid,2024-03-31,120.1,USD
IBOR-AAOI,Client,Price,mid,2024-04-30,123.66,USD
IBOR-AAOI,Client,Price,mid,2024-05-30,125.2,USD
IBOR-AAOI,Client,Price,mid,2024-06-29,119.05,USD
IBOR-AAOI,Client,Price,mid,2024-07-29,125.43,USD
IBOR-AAOI,Client,Price,mid,2024-08-28,121.93,USD
IBOR-AAOI,Client,Price,mid,2024-09-27,123.9,USD
IBOR-AAOI,Client,Price,mid,2024-10-27,125.44,USD
IBOR-AAOI,Client,Price,mid,2024-11-26,134.26,USD
IBOR-AAOI,Client,Price,mid,2024-12-26,136.97,USD
IBOR-AAOI,Client,Price,mid,2025-01-25,142.27,USD
IBOR-AAOI,Client,Price,mid,2025-02-24,132.45,USD
IBOR-AAOI,Client,Price,mid,2025-03-26,130.36,USD
IBOR-AAOI,Client,Price,mid,2025-04-25,130.98,USD
IBOR-AAOI,Client,Price,mid,2025-05-25,142.74,USD
IBOR-LSCC,Client,Price,mid,2024-01-01,91.57,USD
IBOR-LSCC,Client,Price,mid,2024-01-31,96.69,USD
IBOR-LSCC,Client,Price,mid,2024-03-01,96.79,USD
IBOR-LSCC,Client,Price,mid,2024-03-31,105.65,USD
IBOR-LSCC,Client,Price,mid,2024-04-30,97.16,USD
IBOR-LSCC,Client,Price,mid,2024-05-30,105.33,USD
IBOR-LSCC,Client,Price,mid,2024-06-29,107.01,USD
IBOR-LSCC,Client,Price,mid,2024-07-29,102.9,USD
IBOR-LSCC,Client,Price,mid,2024-08-28,106.01,USD
IBOR-LSCC,Client,Price,mid,2024-09-27,100.11,USD
IBOR-LSCC,Client,Price,mid,2024-10-27,106.01,USD
IBOR-LSCC,Client,Price,mid,2024-11-26,106.53,USD
IBOR-LSCC,Client,Price,mid,2024-12-26,99.4,USD
IBOR-LSCC,Client,Price,mid,2025-01-25,110.58,USD
IBOR-LSCC,Client,Price,mid,2025-02-24,111.33,USD
